[runlim] version:		1.10
[runlim] sample:		190.0 time, 190.3 real, 1483.5 MB
[runlim] sample:		200.0 time, 200.3 real, 1439.3 MB
[runlim] sample:		210.0 time, 210.3 real, 1494.5 MB
[runlim] sample:		220.0 time, 220.3 real, 1444.5 MB
[runlim] sample:		230.0 time, 230.3 real, 1451.4 MB
[runlim] sample:		240.0 time, 240.3 real, 1443.9 MB
[runlim] sample:		250.0 time, 250.3 real, 1449.1 MB
[runlim] sample:		260.0 time, 260.3 real, 1440.9 MB
[runlim] sample:		270.0 time, 270.3 real, 1440.9 MB
[runlim] sample:		280.0 time, 280.3 real, 1440.9 MB
[runlim] sample:		290.0 time, 290.3 real, 1469.5 MB
[runlim] sample:		300.0 time, 300.3 real, 1488.8 MB
[runlim] sample:		310.0 time, 310.3 real, 1443.5 MB
[runlim] sample:		320.0 time, 320.3 real, 1441.0 MB
[runlim] sample:		330.0 time, 330.3 real, 1441.3 MB
[runlim] sample:		340.0 time, 340.3 real, 1584.1 MB
[runlim] sample:		350.0 time, 350.3 real, 1584.1 MB
[runlim] sample:		360.0 time, 360.3 real, 1575.9 MB
[runlim] sample:		370.0 time, 370.3 real, 1592.6 MB
[runlim] sample:		380.0 time, 380.3 real, 1547.2 MB
[runlim] sample:		390.0 time, 390.3 real, 1547.2 MB
[runlim] sample:		400.0 time, 400.3 real, 1661.8 MB
[runlim] sample:		410.0 time, 410.3 real, 1661.8 MB
[runlim] sample:		420.0 time, 420.3 real, 1661.8 MB
[runlim] sample:		430.0 time, 430.3 real, 1850.8 MB
[runlim] sample:		440.0 time, 440.3 real, 1897.7 MB
[runlim] sample:		450.0 time, 450.3 real, 1943.2 MB
[runlim] sample:		460.0 time, 460.3 real, 2079.6 MB
[runlim] sample:		470.0 time, 470.3 real, 1476.1 MB
[runlim] sample:		479.9 time, 480.3 real, 1521.5 MB
[runlim] sample:		490.0 time, 490.3 real, 1481.2 MB
[runlim] sample:		500.0 time, 500.3 real, 1512.2 MB
[runlim] sample:		509.9 time, 510.3 real, 1512.4 MB
[runlim] sample:		520.0 time, 520.3 real, 1498.5 MB
[runlim] sample:		530.0 time, 530.3 real, 1478.6 MB
[runlim] sample:		540.0 time, 540.3 real, 1495.2 MB
[runlim] sample:		550.0 time, 550.3 real, 1540.6 MB
[runlim] sample:		560.0 time, 560.3 real, 1540.6 MB
[runlim] sample:		569.9 time, 570.3 real, 1577.1 MB
[runlim] sample:		579.9 time, 580.3 real, 1577.1 MB
[runlim] sample:		590.0 time, 590.3 real, 1541.5 MB
[runlim] sample:		600.0 time, 600.3 real, 1745.7 MB
[runlim] sample:		610.0 time, 610.3 real, 1745.7 MB
[runlim] sample:		620.0 time, 620.3 real, 1745.7 MB
[runlim] sample:		630.0 time, 630.3 real, 1742.7 MB
[runlim] sample:		640.0 time, 640.3 real, 2213.6 MB
[runlim] sample:		649.9 time, 650.3 real, 1790.3 MB
[runlim] sample:		659.9 time, 660.3 real, 1992.1 MB
[runlim] sample:		669.9 time, 670.3 real, 1492.8 MB
[runlim] sample:		679.9 time, 680.3 real, 1504.5 MB
[runlim] sample:		689.9 time, 690.3 real, 1527.7 MB
[runlim] sample:		699.9 time, 700.3 real, 1527.6 MB
[runlim] sample:		709.9 time, 710.3 real, 1522.6 MB
[runlim] sample:		719.9 time, 720.3 real, 1523.0 MB
[runlim] sample:		729.9 time, 730.3 real, 1523.0 MB
[runlim] sample:		739.9 time, 740.3 real, 1535.3 MB
[runlim] sample:		749.9 time, 750.3 real, 1522.3 MB
[runlim] sample:		759.9 time, 760.3 real, 1474.0 MB
[runlim] sample:		769.9 time, 770.3 real, 1474.0 MB
[runlim] sample:		779.9 time, 780.3 real, 1488.4 MB
[runlim] sample:		789.9 time, 790.3 real, 1487.4 MB
[runlim] sample:		799.9 time, 800.3 real, 1487.4 MB
[runlim] sample:		809.9 time, 810.3 real, 1534.4 MB
[runlim] sample:		819.9 time, 820.3 real, 1545.1 MB
[runlim] sample:		829.9 time, 830.3 real, 1624.8 MB
[runlim] sample:		839.9 time, 840.3 real, 1618.2 MB
[runlim] sample:		849.9 time, 850.3 real, 1618.2 MB
[runlim] sample:		859.9 time, 860.3 real, 1677.1 MB
[runlim] sample:		869.9 time, 870.3 real, 1677.1 MB
[runlim] sample:		879.9 time, 880.3 real, 1662.8 MB
[runlim] sample:		889.9 time, 890.3 real, 1712.1 MB
[runlim] sample:		899.9 time, 900.3 real, 1639.4 MB
[runlim] sample:		909.9 time, 910.3 real, 1639.4 MB
[runlim] sample:		919.9 time, 920.3 real, 1701.9 MB
[runlim] sample:		929.9 time, 930.3 real, 1553.8 MB
[runlim] sample:		939.9 time, 940.3 real, 1553.8 MB
[runlim] sample:		949.9 time, 950.3 real, 1601.3 MB
[runlim] sample:		959.9 time, 960.3 real, 1603.2 MB
[runlim] sample:		969.9 time, 970.3 real, 1604.5 MB
[runlim] sample:		979.9 time, 980.3 real, 1852.6 MB
[runlim] sample:		989.9 time, 990.3 real, 1852.6 MB
[runlim] sample:		999.9 time, 1000.3 real, 1616.1 MB
[runlim] sample:		1009.9 time, 1010.3 real, 1653.7 MB
[runlim] sample:		1019.9 time, 1020.3 real, 1653.7 MB
[runlim] sample:		1029.8 time, 1030.3 real, 1717.6 MB
[runlim] sample:		1039.8 time, 1040.3 real, 1717.6 MB
[runlim] sample:		1049.8 time, 1050.3 real, 1684.3 MB
[runlim] sample:		1059.8 time, 1060.3 real, 1644.9 MB
[runlim] sample:		1069.8 time, 1070.3 real, 1644.9 MB
[runlim] sample:		1079.8 time, 1080.3 real, 1692.1 MB
[runlim] sample:		1089.8 time, 1090.3 real, 1692.1 MB
[runlim] sample:		1099.8 time, 1100.3 real, 1787.2 MB
[runlim] sample:		1109.8 time, 1110.3 real, 2036.7 MB
[runlim] sample:		1119.8 time, 1120.3 real, 1575.4 MB
[runlim] sample:		1129.8 time, 1130.3 real, 1883.1 MB
[runlim] sample:		1139.8 time, 1140.3 real, 1633.6 MB
[runlim] sample:		1149.8 time, 1150.3 real, 1877.4 MB
[runlim] sample:		1159.8 time, 1160.3 real, 1605.6 MB
[runlim] sample:		1169.8 time, 1170.3 real, 1605.6 MB
[runlim] sample:		1179.8 time, 1180.3 real, 1563.1 MB
[runlim] sample:		1189.8 time, 1190.3 real, 1575.3 MB
[runlim] sample:		1199.8 time, 1200.3 real, 1575.3 MB
[runlim] sample:		1209.8 time, 1210.3 real, 1575.3 MB
[runlim] sample:		1219.8 time, 1220.3 real, 1629.0 MB
[runlim] sample:		1229.8 time, 1230.3 real, 1787.5 MB
[runlim] sample:		1239.8 time, 1240.3 real, 1938.5 MB
[runlim] sample:		1249.8 time, 1250.3 real, 2035.4 MB
[runlim] sample:		1259.8 time, 1260.3 real, 2676.9 MB
[runlim] sample:		1269.8 time, 1270.3 real, 2676.9 MB
[runlim] sample:		1279.8 time, 1280.3 real, 2133.4 MB
[runlim] sample:		1289.8 time, 1290.3 real, 2133.4 MB
[runlim] sample:		1299.8 time, 1300.3 real, 2375.5 MB
[runlim] sample:		1309.8 time, 1310.3 real, 1978.3 MB
[runlim] sample:		1319.8 time, 1320.3 real, 2021.7 MB
[runlim] sample:		1329.8 time, 1330.3 real, 2021.7 MB
[runlim] sample:		1339.8 time, 1340.3 real, 2021.7 MB
[runlim] sample:		1349.8 time, 1350.3 real, 2021.7 MB
[runlim] sample:		1359.8 time, 1360.3 real, 2021.7 MB
[runlim] sample:		1369.8 time, 1370.3 real, 2021.7 MB
[runlim] sample:		1379.8 time, 1380.3 real, 2550.3 MB
[runlim] sample:		1389.8 time, 1390.3 real, 2550.3 MB
[runlim] sample:		1399.8 time, 1400.3 real, 2801.5 MB
[runlim] sample:		1409.8 time, 1410.3 real, 2223.6 MB
[runlim] sample:		1419.8 time, 1420.3 real, 1986.4 MB
[runlim] sample:		1429.8 time, 1430.3 real, 1986.4 MB
[runlim] sample:		1439.8 time, 1440.3 real, 1679.4 MB
[runlim] sample:		1449.7 time, 1450.3 real, 1679.4 MB
[runlim] sample:		1459.7 time, 1460.3 real, 1679.4 MB
[runlim] sample:		1469.7 time, 1470.3 real, 1679.4 MB
[runlim] sample:		1479.7 time, 1480.3 real, 1747.9 MB
[runlim] sample:		1489.7 time, 1490.3 real, 1862.2 MB
[runlim] sample:		1499.8 time, 1500.3 real, 1979.4 MB
[runlim] sample:		1509.7 time, 1510.3 real, 2092.5 MB
[runlim] sample:		1519.7 time, 1520.3 real, 2197.7 MB
[runlim] sample:		1529.7 time, 1530.3 real, 3154.6 MB
[runlim] sample:		1539.7 time, 1540.3 real, 3154.6 MB
[runlim] sample:		1549.7 time, 1550.3 real, 3154.8 MB
[runlim] sample:		1559.7 time, 1560.3 real, 3155.1 MB
[runlim] sample:		1569.7 time, 1570.3 real, 3155.2 MB
[runlim] sample:		1579.7 time, 1580.3 real, 3155.3 MB
[runlim] sample:		1589.7 time, 1590.3 real, 3155.6 MB
[runlim] sample:		1599.7 time, 1600.3 real, 3155.6 MB
[runlim] sample:		1609.7 time, 1610.3 real, 3155.9 MB
[runlim] sample:		1619.7 time, 1620.3 real, 3155.9 MB
[runlim] sample:		1629.7 time, 1630.3 real, 3156.2 MB
[runlim] sample:		1639.7 time, 1640.3 real, 3240.9 MB
[runlim] sample:		1649.7 time, 1650.3 real, 3412.3 MB
[runlim] sample:		1659.7 time, 1660.3 real, 3586.6 MB
[runlim] sample:		1669.7 time, 1670.3 real, 3749.2 MB
[runlim] sample:		1679.7 time, 1680.3 real, 3869.0 MB
[runlim] sample:		1689.7 time, 1690.3 real, 3932.6 MB
[runlim] sample:		1699.7 time, 1700.3 real, 4572.7 MB
[runlim] sample:		1709.7 time, 1710.3 real, 4572.7 MB
[runlim] sample:		1719.7 time, 1720.3 real, 4572.7 MB
[runlim] sample:		1729.7 time, 1730.3 real, 4128.6 MB
[runlim] sample:		1739.7 time, 1740.3 real, 3166.4 MB
[runlim] sample:		1749.7 time, 1750.3 real, 2918.7 MB
[runlim] sample:		1759.7 time, 1760.3 real, 2879.4 MB
[runlim] sample:		1769.7 time, 1770.3 real, 2879.4 MB
[runlim] sample:		1779.7 time, 1780.3 real, 2879.4 MB
[runlim] sample:		1789.7 time, 1790.3 real, 2902.4 MB
c Signal interruption.
[runlim] end:			Tue Jul 30 01:44:00 2024
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		0
[runlim] real:			1800.31 seconds
[runlim] time:			1799.58 seconds
[runlim] space:			5888.4 MB
[runlim] samples:		17999
