[runlim] version:		1.10
[runlim] time limit:		1800 seconds
[runlim] real time limit:	1800 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/abw_enc
[runlim] argv[1]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/BenchmarkSets/Benchmarks_Standard/X-can__715.mtx.rnd
[runlim] argv[2]:		--ladder
[runlim] argv[3]:		-symmetry-break
[runlim] argv[4]:		h
[runlim] argv[5]:		-set-lb
[runlim] argv[6]:		134
[runlim] argv[7]:		-set-ub
[runlim] argv[8]:		134
[runlim] start:			Mon Mar 10 02:41:44 2025
[runlim] main pid:		94018
[runlim] log captured:
c LadderEncoder 1.0.
c Symetry breaking in the highest degree node.
c LB is predefined as 134.
c UB is predefined as 134.
c Solving strategy: from LB to UB.
c LB-w = 112 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 142 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c LB 112 is overwritten with 134.
c UB 142 is overwritten with 134.
c Antibandwidth problem with w = 134 ( X-can__715.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a Ladder encoder with n = 715.
c Encoding starts with w = 134:
c	Encode symmetry breaking with option: h.
c	Labels and Vertices aux var: 74360
c	Labels and Vertices constraints:  1143285
c	Obj k aux var: 884455
c	Obj k constraints: 10462610
c	Obj k glue staircase constraints: 6881175
c	Encoding duration: 5s
c	Number of clauses: 11606252
c	Number of irredundant clauses: 11602062
c	Number of variables: 1470040
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.1 real, 1705.4 MB
[runlim] sample:		1319.8 time, 1320.1 real, 2314.7 MB
[runlim] sample:		1329.8 time, 1330.1 real, 1961.9 MB
[runlim] sample:		1339.8 time, 1340.1 real, 2313.3 MB
[runlim] sample:		1349.8 time, 1350.1 real, 1967.8 MB
[runlim] sample:		1359.8 time, 1360.1 real, 1968.4 MB
[runlim] sample:		1369.8 time, 1370.1 real, 1952.3 MB
[runlim] sample:		1379.8 time, 1380.1 real, 1952.3 MB
[runlim] sample:		1389.8 time, 1390.1 real, 1952.3 MB
[runlim] sample:		1399.8 time, 1400.1 real, 2094.1 MB
[runlim] sample:		1409.8 time, 1410.1 real, 2094.1 MB
[runlim] sample:		1419.8 time, 1420.1 real, 1980.7 MB
[runlim] sample:		1429.8 time, 1430.1 real, 1981.0 MB
[runlim] sample:		1439.8 time, 1440.1 real, 1981.0 MB
[runlim] sample:		1449.8 time, 1450.1 real, 1966.9 MB
[runlim] sample:		1459.8 time, 1460.1 real, 1966.9 MB
[runlim] sample:		1469.8 time, 1470.1 real, 1966.9 MB
[runlim] sample:		1479.8 time, 1480.1 real, 1995.3 MB
[runlim] sample:		1489.8 time, 1490.1 real, 1995.3 MB
[runlim] sample:		1499.8 time, 1500.1 real, 1995.3 MB
[runlim] sample:		1509.8 time, 1510.1 real, 1958.7 MB
[runlim] sample:		1519.8 time, 1520.1 real, 1958.7 MB
[runlim] sample:		1529.8 time, 1530.1 real, 1958.7 MB
[runlim] sample:		1539.8 time, 1540.1 real, 1958.7 MB
[runlim] sample:		1549.8 time, 1550.1 real, 1948.8 MB
[runlim] sample:		1559.8 time, 1560.1 real, 1948.8 MB
[runlim] sample:		1569.8 time, 1570.1 real, 1948.8 MB
[runlim] sample:		1579.8 time, 1580.1 real, 1948.8 MB
[runlim] sample:		1589.8 time, 1590.1 real, 2389.3 MB
[runlim] sample:		1599.8 time, 1600.1 real, 2021.3 MB
[runlim] sample:		1609.8 time, 1610.1 real, 2021.3 MB
[runlim] sample:		1619.8 time, 1620.1 real, 2056.3 MB
[runlim] sample:		1629.8 time, 1630.1 real, 2113.9 MB
[runlim] sample:		1639.8 time, 1640.1 real, 2058.0 MB
[runlim] sample:		1649.8 time, 1650.1 real, 2058.0 MB
[runlim] sample:		1659.8 time, 1660.1 real, 2060.2 MB
[runlim] sample:		1669.8 time, 1670.1 real, 2060.1 MB
[runlim] sample:		1679.8 time, 1680.1 real, 2084.6 MB
[runlim] sample:		1689.8 time, 1690.1 real, 1970.2 MB
[runlim] sample:		1699.8 time, 1700.1 real, 1970.2 MB
[runlim] sample:		1709.8 time, 1710.1 real, 1970.2 MB
[runlim] sample:		1719.8 time, 1720.1 real, 1922.4 MB
[runlim] sample:		1729.8 time, 1730.1 real, 1922.4 MB
[runlim] sample:		1739.8 time, 1740.1 real, 1922.4 MB
[runlim] sample:		1749.8 time, 1750.1 real, 2025.6 MB
[runlim] sample:		1759.8 time, 1760.1 real, 2025.6 MB
[runlim] sample:		1769.8 time, 1770.1 real, 2025.6 MB
[runlim] sample:		1779.8 time, 1780.1 real, 2025.6 MB
[runlim] sample:		1789.8 time, 1790.1 real, 1998.9 MB
c Signal interruption.
[runlim] end:			Mon Mar 10 03:11:44 2025
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		0
[runlim] real:			1800.10 seconds
[runlim] time:			1799.67 seconds
[runlim] space:			2626.4 MB
[runlim] samples:		17999
