[runlim] version:		1.10
[runlim] sample:		219.9 time, 220.0 real, 1835.8 MB
[runlim] sample:		229.9 time, 230.0 real, 1840.1 MB
[runlim] sample:		239.9 time, 240.0 real, 1845.0 MB
[runlim] sample:		249.9 time, 250.1 real, 1853.2 MB
[runlim] sample:		259.9 time, 260.0 real, 1857.5 MB
[runlim] sample:		269.9 time, 270.0 real, 1863.2 MB
[runlim] sample:		279.9 time, 280.0 real, 1869.6 MB
[runlim] sample:		289.9 time, 290.0 real, 1874.7 MB
[runlim] sample:		299.9 time, 300.0 real, 1883.5 MB
[runlim] sample:		309.9 time, 310.0 real, 1890.7 MB
[runlim] sample:		319.9 time, 320.0 real, 1892.5 MB
[runlim] sample:		329.9 time, 330.0 real, 1898.4 MB
[runlim] sample:		339.9 time, 340.0 real, 1905.8 MB
[runlim] sample:		349.9 time, 350.0 real, 1909.4 MB
[runlim] sample:		359.9 time, 360.0 real, 1916.6 MB
[runlim] sample:		369.9 time, 370.0 real, 1918.1 MB
[runlim] sample:		379.9 time, 380.0 real, 1925.2 MB
[runlim] sample:		389.9 time, 390.0 real, 1929.8 MB
[runlim] sample:		399.9 time, 400.0 real, 1935.4 MB
[runlim] sample:		409.9 time, 410.0 real, 1936.7 MB
[runlim] sample:		419.9 time, 420.0 real, 1941.3 MB
[runlim] sample:		429.9 time, 430.0 real, 1947.2 MB
[runlim] sample:		439.9 time, 440.0 real, 1961.4 MB
[runlim] sample:		449.9 time, 450.0 real, 1962.4 MB
[runlim] sample:		459.9 time, 460.0 real, 1969.3 MB
[runlim] sample:		469.9 time, 470.0 real, 1970.1 MB
[runlim] sample:		479.9 time, 480.0 real, 1974.4 MB
[runlim] sample:		489.9 time, 490.0 real, 1979.5 MB
[runlim] sample:		499.9 time, 500.0 real, 1985.4 MB
[runlim] sample:		509.9 time, 510.0 real, 1990.8 MB
[runlim] sample:		519.9 time, 520.0 real, 1994.9 MB
[runlim] sample:		529.9 time, 530.0 real, 2005.6 MB
[runlim] sample:		539.9 time, 540.0 real, 2010.4 MB
[runlim] sample:		549.9 time, 550.0 real, 2010.7 MB
[runlim] sample:		559.9 time, 560.0 real, 2013.8 MB
[runlim] sample:		569.9 time, 570.0 real, 2019.9 MB
[runlim] sample:		579.9 time, 580.0 real, 2020.2 MB
[runlim] sample:		589.9 time, 590.0 real, 2025.0 MB
[runlim] sample:		599.9 time, 600.0 real, 2030.4 MB
[runlim] sample:		609.9 time, 610.0 real, 2035.2 MB
[runlim] sample:		619.9 time, 620.0 real, 2037.8 MB
[runlim] sample:		629.9 time, 630.0 real, 2042.8 MB
[runlim] sample:		639.9 time, 640.0 real, 2045.3 MB
[runlim] sample:		649.9 time, 650.0 real, 2049.2 MB
[runlim] sample:		659.9 time, 660.0 real, 2051.5 MB
[runlim] sample:		669.9 time, 670.0 real, 2054.3 MB
[runlim] sample:		679.9 time, 680.0 real, 2057.9 MB
[runlim] sample:		689.9 time, 690.0 real, 2066.6 MB
[runlim] sample:		699.9 time, 700.0 real, 2068.4 MB
[runlim] sample:		709.9 time, 710.0 real, 2073.3 MB
[runlim] sample:		719.9 time, 720.0 real, 2074.3 MB
[runlim] sample:		729.9 time, 730.0 real, 2076.2 MB
[runlim] sample:		739.9 time, 740.0 real, 2078.5 MB
[runlim] sample:		749.9 time, 750.0 real, 2086.4 MB
[runlim] sample:		759.9 time, 760.0 real, 2092.3 MB
[runlim] sample:		769.9 time, 770.0 real, 2095.6 MB
[runlim] sample:		779.9 time, 780.0 real, 2097.4 MB
[runlim] sample:		789.9 time, 790.0 real, 2102.2 MB
[runlim] sample:		799.9 time, 800.0 real, 2104.0 MB
[runlim] sample:		809.9 time, 810.0 real, 2110.2 MB
[runlim] sample:		819.9 time, 820.0 real, 2113.0 MB
[runlim] sample:		829.9 time, 830.0 real, 2115.0 MB
[runlim] sample:		839.9 time, 840.0 real, 2121.3 MB
[runlim] sample:		849.8 time, 850.0 real, 2127.7 MB
[runlim] sample:		859.8 time, 860.0 real, 2130.5 MB
[runlim] sample:		869.9 time, 870.0 real, 2132.9 MB
[runlim] sample:		879.8 time, 880.0 real, 2136.7 MB
[runlim] sample:		889.8 time, 890.0 real, 2137.5 MB
[runlim] sample:		899.8 time, 900.0 real, 2143.4 MB
[runlim] sample:		909.8 time, 910.0 real, 2144.7 MB
[runlim] sample:		919.8 time, 920.0 real, 2145.7 MB
[runlim] sample:		929.8 time, 930.0 real, 2150.5 MB
[runlim] sample:		939.8 time, 940.0 real, 2152.6 MB
[runlim] sample:		949.8 time, 950.0 real, 2152.6 MB
[runlim] sample:		959.8 time, 960.0 real, 2157.4 MB
[runlim] sample:		969.8 time, 970.0 real, 2161.0 MB
[runlim] sample:		979.8 time, 980.0 real, 2162.8 MB
[runlim] sample:		989.8 time, 990.0 real, 2165.1 MB
[runlim] sample:		999.8 time, 1000.0 real, 2167.4 MB
[runlim] sample:		1009.8 time, 1010.0 real, 2167.6 MB
[runlim] sample:		1019.8 time, 1020.0 real, 2173.5 MB
[runlim] sample:		1029.8 time, 1030.0 real, 2178.1 MB
[runlim] sample:		1039.8 time, 1040.0 real, 2182.4 MB
[runlim] sample:		1049.8 time, 1050.0 real, 2187.5 MB
[runlim] sample:		1059.8 time, 1060.0 real, 2188.7 MB
[runlim] sample:		1069.8 time, 1070.0 real, 2195.8 MB
[runlim] sample:		1079.8 time, 1080.0 real, 2196.1 MB
[runlim] sample:		1089.8 time, 1090.0 real, 2201.9 MB
[runlim] sample:		1099.8 time, 1100.0 real, 2202.7 MB
[runlim] sample:		1109.8 time, 1110.0 real, 2206.3 MB
[runlim] sample:		1119.8 time, 1120.0 real, 2209.1 MB
[runlim] sample:		1129.8 time, 1130.0 real, 2212.4 MB
[runlim] sample:		1139.8 time, 1140.0 real, 2215.2 MB
[runlim] sample:		1149.8 time, 1150.0 real, 2216.8 MB
[runlim] sample:		1159.8 time, 1160.0 real, 2221.8 MB
[runlim] sample:		1169.8 time, 1170.0 real, 2224.7 MB
[runlim] sample:		1179.8 time, 1180.0 real, 2228.5 MB
[runlim] sample:		1189.8 time, 1190.0 real, 2228.5 MB
[runlim] sample:		1199.8 time, 1200.0 real, 2229.3 MB
[runlim] sample:		1209.8 time, 1210.0 real, 2230.8 MB
[runlim] sample:		1219.8 time, 1220.0 real, 2235.5 MB
[runlim] sample:		1229.8 time, 1230.0 real, 2237.8 MB
[runlim] sample:		1239.8 time, 1240.0 real, 2239.6 MB
[runlim] sample:		1249.8 time, 1250.0 real, 2243.0 MB
[runlim] sample:		1259.8 time, 1260.0 real, 2245.8 MB
[runlim] sample:		1269.8 time, 1270.0 real, 2249.1 MB
[runlim] sample:		1279.7 time, 1280.0 real, 2253.8 MB
[runlim] sample:		1289.7 time, 1290.0 real, 2256.0 MB
[runlim] sample:		1299.7 time, 1300.0 real, 2260.4 MB
[runlim] sample:		1309.7 time, 1310.0 real, 2264.0 MB
[runlim] sample:		1319.7 time, 1320.0 real, 2266.8 MB
[runlim] sample:		1329.7 time, 1330.0 real, 2269.9 MB
[runlim] sample:		1339.7 time, 1340.0 real, 2272.5 MB
[runlim] sample:		1349.7 time, 1350.0 real, 2273.3 MB
[runlim] sample:		1359.7 time, 1360.0 real, 2277.1 MB
[runlim] sample:		1369.7 time, 1370.0 real, 2280.5 MB
[runlim] sample:		1379.7 time, 1380.0 real, 2282.5 MB
[runlim] sample:		1389.7 time, 1390.0 real, 2283.2 MB
[runlim] sample:		1399.7 time, 1400.0 real, 2284.8 MB
[runlim] sample:		1409.7 time, 1410.0 real, 2288.3 MB
[runlim] sample:		1419.7 time, 1420.0 real, 2291.9 MB
[runlim] sample:		1429.7 time, 1430.0 real, 2299.7 MB
[runlim] sample:		1439.7 time, 1440.0 real, 2301.3 MB
[runlim] sample:		1449.7 time, 1450.0 real, 2305.6 MB
[runlim] sample:		1459.7 time, 1460.0 real, 2309.9 MB
[runlim] sample:		1469.7 time, 1470.0 real, 2313.5 MB
[runlim] sample:		1479.7 time, 1480.0 real, 2320.9 MB
[runlim] sample:		1489.7 time, 1490.0 real, 2321.4 MB
[runlim] sample:		1499.7 time, 1500.0 real, 2321.9 MB
[runlim] sample:		1509.7 time, 1510.0 real, 2324.8 MB
[runlim] sample:		1519.7 time, 1520.0 real, 2327.1 MB
[runlim] sample:		1529.7 time, 1530.0 real, 2333.2 MB
[runlim] sample:		1539.7 time, 1540.0 real, 2340.2 MB
[runlim] sample:		1549.7 time, 1550.0 real, 2341.2 MB
[runlim] sample:		1559.7 time, 1560.0 real, 2341.2 MB
[runlim] sample:		1569.7 time, 1570.0 real, 2341.2 MB
[runlim] sample:		1579.7 time, 1580.0 real, 2344.3 MB
[runlim] sample:		1589.7 time, 1590.0 real, 2347.4 MB
[runlim] sample:		1599.7 time, 1600.0 real, 2347.4 MB
[runlim] sample:		1609.7 time, 1610.0 real, 2351.3 MB
[runlim] sample:		1619.7 time, 1620.0 real, 2355.8 MB
[runlim] sample:		1629.7 time, 1630.0 real, 2356.3 MB
[runlim] sample:		1639.7 time, 1640.0 real, 2356.3 MB
[runlim] sample:		1649.7 time, 1650.0 real, 2356.3 MB
[runlim] sample:		1659.7 time, 1660.0 real, 2356.3 MB
[runlim] sample:		1669.7 time, 1670.0 real, 2356.6 MB
[runlim] sample:		1679.7 time, 1680.0 real, 2360.0 MB
[runlim] sample:		1689.7 time, 1690.0 real, 2362.0 MB
[runlim] sample:		1699.7 time, 1700.0 real, 2365.1 MB
[runlim] sample:		1709.7 time, 1710.0 real, 2367.2 MB
[runlim] sample:		1719.7 time, 1720.0 real, 2375.4 MB
[runlim] sample:		1729.7 time, 1730.0 real, 2376.9 MB
[runlim] sample:		1739.7 time, 1740.0 real, 2376.9 MB
[runlim] sample:		1749.7 time, 1750.0 real, 2377.2 MB
[runlim] sample:		1759.7 time, 1760.0 real, 2382.3 MB
[runlim] sample:		1769.7 time, 1770.0 real, 2384.3 MB
[runlim] sample:		1779.7 time, 1780.0 real, 2386.6 MB
[runlim] sample:		1789.7 time, 1790.0 real, 2387.9 MB
[runlim] sample:		1799.7 time, 1800.0 real, 2391.1 MB
˜Hg[runlim] end:			Sun Oct  6 08:21:44 2024
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		17996
[runlim] real:			1800.07 seconds
[runlim] time:			1799.68 seconds
[runlim] space:			2391.1 MB
[runlim] samples:		18000
