[runlim] version:		1.10
[runlim] time limit:		1800 seconds
[runlim] real time limit:	1800 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/abw_enc
[runlim] argv[1]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/BenchmarkSets/Benchmarks_Standard/P-can__445.mtx.rnd
[runlim] argv[2]:		--ladder
[runlim] argv[3]:		-symmetry-break
[runlim] argv[4]:		h
[runlim] argv[5]:		-set-lb
[runlim] argv[6]:		86
[runlim] argv[7]:		-set-ub
[runlim] argv[8]:		86
[runlim] start:			Mon Feb 24 09:34:11 2025
[runlim] main pid:		8646
[runlim] log captured:
c LadderEncoder 1.0.
c Symetry breaking in the highest degree node.
c LB is predefined as 86.
c UB is predefined as 86.
c Solving strategy: from LB to UB.
c LB-w = 78 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 120 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c LB 78 is overwritten with 86.
c UB 120 is overwritten with 86.
c Antibandwidth problem with w = 86 ( P-can__445.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a Ladder encoder with n = 445.
c Encoding starts with w = 86:
c	Encode symmetry breaking with option: h.
c	Labels and Vertices aux var: 36490
c	Labels and Vertices constraints:  456570
c	Obj k aux var: 344875
c	Obj k constraints: 3790145
c	Obj k glue staircase constraints: 2396850
c	Encoding duration: 1s
c	Number of clauses: 4246937
c	Number of irredundant clauses: 4245367
c	Number of variables: 579390
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.1 real, 833.9 MB
[runlim] sample:		569.9 time, 570.1 real, 871.0 MB
[runlim] sample:		579.9 time, 580.1 real, 888.1 MB
[runlim] sample:		589.9 time, 590.1 real, 908.9 MB
[runlim] sample:		599.9 time, 600.1 real, 908.9 MB
[runlim] sample:		609.9 time, 610.1 real, 1077.8 MB
[runlim] sample:		619.9 time, 620.1 real, 905.7 MB
[runlim] sample:		629.9 time, 630.1 real, 884.8 MB
[runlim] sample:		639.9 time, 640.1 real, 1071.2 MB
[runlim] sample:		649.9 time, 650.1 real, 1071.2 MB
[runlim] sample:		659.9 time, 660.1 real, 1161.2 MB
[runlim] sample:		669.9 time, 670.1 real, 1414.5 MB
[runlim] sample:		679.9 time, 680.1 real, 1266.3 MB
[runlim] sample:		689.9 time, 690.1 real, 1266.3 MB
[runlim] sample:		699.9 time, 700.1 real, 1266.3 MB
[runlim] sample:		709.9 time, 710.1 real, 928.7 MB
[runlim] sample:		719.9 time, 720.1 real, 928.7 MB
[runlim] sample:		729.9 time, 730.1 real, 931.0 MB
[runlim] sample:		739.9 time, 740.1 real, 1031.7 MB
[runlim] sample:		749.9 time, 750.1 real, 1031.7 MB
[runlim] sample:		759.9 time, 760.1 real, 1006.8 MB
[runlim] sample:		769.9 time, 770.1 real, 1025.5 MB
[runlim] sample:		779.9 time, 780.1 real, 1014.8 MB
[runlim] sample:		789.9 time, 790.1 real, 1016.8 MB
[runlim] sample:		799.9 time, 800.1 real, 1038.2 MB
[runlim] sample:		809.9 time, 810.1 real, 1263.3 MB
[runlim] sample:		819.9 time, 820.1 real, 1263.3 MB
[runlim] sample:		829.9 time, 830.1 real, 1315.9 MB
[runlim] sample:		839.9 time, 840.1 real, 1377.0 MB
[runlim] sample:		849.9 time, 850.1 real, 1969.2 MB
[runlim] sample:		859.9 time, 860.1 real, 1192.4 MB
[runlim] sample:		869.9 time, 870.1 real, 1192.4 MB
[runlim] sample:		879.9 time, 880.1 real, 1192.4 MB
[runlim] sample:		889.9 time, 890.1 real, 1312.0 MB
[runlim] sample:		899.9 time, 900.1 real, 1312.0 MB
[runlim] sample:		909.9 time, 910.1 real, 1281.0 MB
[runlim] sample:		919.9 time, 920.1 real, 1218.9 MB
[runlim] sample:		929.9 time, 930.1 real, 1218.9 MB
[runlim] sample:		939.9 time, 940.1 real, 1218.9 MB
[runlim] sample:		949.9 time, 950.1 real, 1471.8 MB
[runlim] sample:		959.9 time, 960.1 real, 1390.4 MB
[runlim] sample:		969.9 time, 970.1 real, 1390.4 MB
[runlim] sample:		979.9 time, 980.1 real, 1390.4 MB
[runlim] sample:		989.9 time, 990.1 real, 1616.1 MB
[runlim] sample:		999.9 time, 1000.1 real, 1616.1 MB
[runlim] sample:		1009.9 time, 1010.1 real, 1616.1 MB
[runlim] sample:		1019.9 time, 1020.1 real, 1616.1 MB
[runlim] sample:		1029.9 time, 1030.1 real, 1691.6 MB
[runlim] sample:		1039.9 time, 1040.1 real, 2047.2 MB
[runlim] sample:		1049.9 time, 1050.1 real, 2047.2 MB
[runlim] sample:		1059.9 time, 1060.1 real, 1982.1 MB
[runlim] sample:		1069.9 time, 1070.1 real, 1982.1 MB
[runlim] sample:		1079.9 time, 1080.1 real, 1994.2 MB
[runlim] sample:		1089.9 time, 1090.1 real, 2866.1 MB
[runlim] sample:		1099.9 time, 1100.1 real, 1701.6 MB
[runlim] sample:		1109.9 time, 1110.1 real, 1701.6 MB
[runlim] sample:		1119.9 time, 1120.1 real, 1423.7 MB
[runlim] sample:		1129.9 time, 1130.1 real, 1423.7 MB
[runlim] sample:		1139.9 time, 1140.1 real, 1256.0 MB
[runlim] sample:		1149.9 time, 1150.1 real, 1256.0 MB
[runlim] sample:		1159.9 time, 1160.1 real, 1062.4 MB
[runlim] sample:		1169.9 time, 1170.1 real, 1222.8 MB
[runlim] sample:		1179.9 time, 1180.1 real, 1222.8 MB
[runlim] sample:		1189.9 time, 1190.1 real, 1276.0 MB
[runlim] sample:		1199.9 time, 1200.1 real, 1277.8 MB
[runlim] sample:		1209.9 time, 1210.1 real, 1349.8 MB
[runlim] sample:		1219.9 time, 1220.1 real, 1349.8 MB
[runlim] sample:		1229.9 time, 1230.1 real, 1350.5 MB
[runlim] sample:		1239.8 time, 1240.1 real, 1385.7 MB
[runlim] sample:		1249.9 time, 1250.1 real, 1266.3 MB
[runlim] sample:		1259.9 time, 1260.1 real, 1266.3 MB
[runlim] sample:		1269.9 time, 1270.1 real, 1266.3 MB
[runlim] sample:		1279.8 time, 1280.1 real, 1296.3 MB
[runlim] sample:		1289.8 time, 1290.1 real, 1296.3 MB
[runlim] sample:		1299.8 time, 1300.1 real, 1364.6 MB
[runlim] sample:		1309.8 time, 1310.1 real, 1364.6 MB
[runlim] sample:		1319.8 time, 1320.1 real, 1364.6 MB
[runlim] sample:		1329.8 time, 1330.1 real, 1524.9 MB
[runlim] sample:		1339.8 time, 1340.1 real, 1526.7 MB
[runlim] sample:		1349.8 time, 1350.1 real, 1526.7 MB
[runlim] sample:		1359.8 time, 1360.1 real, 1290.3 MB
[runlim] sample:		1369.8 time, 1370.1 real, 1290.3 MB
[runlim] sample:		1379.8 time, 1380.1 real, 1290.3 MB
[runlim] sample:		1389.8 time, 1390.1 real, 1758.5 MB
[runlim] sample:		1399.8 time, 1400.1 real, 1758.5 MB
[runlim] sample:		1409.8 time, 1410.1 real, 1758.5 MB
[runlim] sample:		1419.8 time, 1420.1 real, 1540.8 MB
[runlim] sample:		1429.8 time, 1430.1 real, 1540.8 MB
[runlim] sample:		1439.8 time, 1440.1 real, 1541.0 MB
[runlim] sample:		1449.8 time, 1450.1 real, 1541.0 MB
[runlim] sample:		1459.8 time, 1460.1 real, 1541.0 MB
[runlim] sample:		1469.8 time, 1470.1 real, 1541.0 MB
[runlim] sample:		1479.8 time, 1480.1 real, 1615.7 MB
[runlim] sample:		1489.8 time, 1490.1 real, 1772.2 MB
[runlim] sample:		1499.8 time, 1500.1 real, 1931.1 MB
[runlim] sample:		1509.8 time, 1510.1 real, 2033.5 MB
[runlim] sample:		1519.8 time, 1520.1 real, 1782.0 MB
[runlim] sample:		1529.8 time, 1530.1 real, 1782.0 MB
[runlim] sample:		1539.8 time, 1540.1 real, 1782.0 MB
[runlim] sample:		1549.8 time, 1550.1 real, 1396.6 MB
[runlim] sample:		1559.8 time, 1560.1 real, 1396.6 MB
[runlim] sample:		1569.8 time, 1570.1 real, 1357.0 MB
[runlim] sample:		1579.8 time, 1580.1 real, 1357.0 MB
[runlim] sample:		1589.8 time, 1590.1 real, 1357.0 MB
[runlim] sample:		1599.8 time, 1600.1 real, 1357.0 MB
[runlim] sample:		1609.8 time, 1610.1 real, 1821.1 MB
[runlim] sample:		1619.8 time, 1620.1 real, 1646.0 MB
[runlim] sample:		1629.8 time, 1630.1 real, 1646.0 MB
[runlim] sample:		1639.8 time, 1640.1 real, 1646.0 MB
[runlim] sample:		1649.8 time, 1650.1 real, 1646.0 MB
[runlim] sample:		1659.8 time, 1660.1 real, 1646.0 MB
[runlim] sample:		1669.8 time, 1670.1 real, 1708.6 MB
[runlim] sample:		1679.8 time, 1680.1 real, 1823.4 MB
[runlim] sample:		1689.8 time, 1690.1 real, 2282.3 MB
[runlim] sample:		1699.8 time, 1700.1 real, 2284.6 MB
[runlim] sample:		1709.8 time, 1710.1 real, 2285.1 MB
[runlim] sample:		1719.8 time, 1720.1 real, 2285.6 MB
[runlim] sample:		1729.8 time, 1730.1 real, 1784.7 MB
[runlim] sample:		1739.8 time, 1740.1 real, 1362.2 MB
[runlim] sample:		1749.8 time, 1750.1 real, 1211.6 MB
[runlim] sample:		1759.8 time, 1760.1 real, 1211.6 MB
[runlim] sample:		1769.8 time, 1770.1 real, 1211.6 MB
[runlim] sample:		1779.8 time, 1780.1 real, 1254.5 MB
[runlim] sample:		1789.8 time, 1790.1 real, 1717.4 MB
c Signal interruption.
[runlim] end:			Mon Feb 24 10:04:11 2025
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		0
[runlim] real:			1800.05 seconds
[runlim] time:			1799.74 seconds
[runlim] space:			3706.9 MB
[runlim] samples:		17999
