[runlim] version:		1.10
[runlim] time limit:		1800 seconds
[runlim] real time limit:	1800 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/abw_enc
[runlim] argv[1]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/BenchmarkSets/Benchmarks_Standard/O-impcol_d.mtx.rnd
[runlim] argv[2]:		--ladder
[runlim] argv[3]:		-symmetry-break
[runlim] argv[4]:		h
[runlim] argv[5]:		-set-lb
[runlim] argv[6]:		124
[runlim] argv[7]:		-set-ub
[runlim] argv[8]:		124
[runlim] start:			Fri Mar  7 18:48:07 2025
[runlim] main pid:		23106
[runlim] log captured:
c LadderEncoder 1.0.
c Symetry breaking in the highest degree node.
c LB is predefined as 124.
c UB is predefined as 124.
c Solving strategy: from LB to UB.
c LB-w = 91 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 173 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c LB 91 is overwritten with 124.
c UB 173 is overwritten with 124.
c Antibandwidth problem with w = 124 ( O-impcol_d.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a Ladder encoder with n = 425.
c Encoding starts with w = 124:
c	Encode symmetry breaking with option: h.
c	Labels and Vertices aux var: 34000
c	Labels and Vertices constraints:  413950
c	Obj k aux var: 282625
c	Obj k constraints: 2675558
c	Obj k glue staircase constraints: 1519133
c	Encoding duration: 0s
c	Number of clauses: 3089720
c	Number of irredundant clauses: 3088313
c	Number of variables: 497250
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.1 real, 546.4 MB
[runlim] sample:		869.9 time, 870.1 real, 667.1 MB
[runlim] sample:		879.9 time, 880.1 real, 684.6 MB
[runlim] sample:		889.9 time, 890.1 real, 695.7 MB
[runlim] sample:		899.9 time, 900.1 real, 716.2 MB
[runlim] sample:		909.9 time, 910.1 real, 700.2 MB
[runlim] sample:		919.9 time, 920.1 real, 702.2 MB
[runlim] sample:		929.9 time, 930.1 real, 723.9 MB
[runlim] sample:		939.9 time, 940.1 real, 688.9 MB
[runlim] sample:		949.9 time, 950.1 real, 715.6 MB
[runlim] sample:		959.9 time, 960.1 real, 717.7 MB
[runlim] sample:		969.9 time, 970.1 real, 717.7 MB
[runlim] sample:		979.9 time, 980.1 real, 693.9 MB
[runlim] sample:		989.9 time, 990.1 real, 815.5 MB
[runlim] sample:		999.9 time, 1000.1 real, 689.1 MB
[runlim] sample:		1009.9 time, 1010.1 real, 698.8 MB
[runlim] sample:		1019.9 time, 1020.1 real, 698.8 MB
[runlim] sample:		1029.9 time, 1030.1 real, 698.8 MB
[runlim] sample:		1039.9 time, 1040.1 real, 700.8 MB
[runlim] sample:		1049.9 time, 1050.1 real, 712.2 MB
[runlim] sample:		1059.9 time, 1060.1 real, 688.6 MB
[runlim] sample:		1069.9 time, 1070.1 real, 688.6 MB
[runlim] sample:		1079.9 time, 1080.1 real, 729.6 MB
[runlim] sample:		1089.9 time, 1090.1 real, 702.4 MB
[runlim] sample:		1099.9 time, 1100.1 real, 702.2 MB
[runlim] sample:		1109.9 time, 1110.1 real, 700.9 MB
[runlim] sample:		1119.9 time, 1120.1 real, 700.9 MB
[runlim] sample:		1129.9 time, 1130.1 real, 704.3 MB
[runlim] sample:		1139.9 time, 1140.1 real, 704.3 MB
[runlim] sample:		1149.9 time, 1150.1 real, 723.1 MB
[runlim] sample:		1159.9 time, 1160.1 real, 723.1 MB
[runlim] sample:		1169.9 time, 1170.1 real, 695.7 MB
[runlim] sample:		1179.9 time, 1180.1 real, 695.7 MB
[runlim] sample:		1189.9 time, 1190.1 real, 685.1 MB
[runlim] sample:		1199.9 time, 1200.1 real, 685.1 MB
[runlim] sample:		1209.9 time, 1210.1 real, 740.6 MB
[runlim] sample:		1219.9 time, 1220.1 real, 740.6 MB
[runlim] sample:		1229.9 time, 1230.1 real, 739.8 MB
[runlim] sample:		1239.9 time, 1240.1 real, 739.8 MB
[runlim] sample:		1249.9 time, 1250.1 real, 704.8 MB
[runlim] sample:		1259.9 time, 1260.1 real, 657.8 MB
[runlim] sample:		1269.9 time, 1270.1 real, 657.8 MB
[runlim] sample:		1279.9 time, 1280.1 real, 744.0 MB
[runlim] sample:		1289.9 time, 1290.1 real, 744.0 MB
[runlim] sample:		1299.9 time, 1300.1 real, 744.0 MB
[runlim] sample:		1309.9 time, 1310.1 real, 705.6 MB
[runlim] sample:		1319.9 time, 1320.1 real, 717.4 MB
[runlim] sample:		1329.9 time, 1330.1 real, 679.5 MB
[runlim] sample:		1339.9 time, 1340.1 real, 679.9 MB
[runlim] sample:		1349.9 time, 1350.1 real, 811.7 MB
[runlim] sample:		1359.9 time, 1360.1 real, 676.4 MB
[runlim] sample:		1369.9 time, 1370.1 real, 676.4 MB
[runlim] sample:		1379.9 time, 1380.1 real, 666.9 MB
[runlim] sample:		1389.9 time, 1390.1 real, 666.9 MB
[runlim] sample:		1399.9 time, 1400.1 real, 759.1 MB
[runlim] sample:		1409.9 time, 1410.1 real, 759.1 MB
[runlim] sample:		1419.9 time, 1420.1 real, 747.2 MB
[runlim] sample:		1429.9 time, 1430.1 real, 750.0 MB
[runlim] sample:		1439.9 time, 1440.1 real, 750.0 MB
[runlim] sample:		1449.9 time, 1450.1 real, 750.0 MB
[runlim] sample:		1459.9 time, 1460.1 real, 708.2 MB
[runlim] sample:		1469.9 time, 1470.1 real, 692.0 MB
[runlim] sample:		1479.9 time, 1480.1 real, 692.0 MB
[runlim] sample:		1489.9 time, 1490.1 real, 693.4 MB
[runlim] sample:		1499.9 time, 1500.1 real, 693.4 MB
[runlim] sample:		1509.9 time, 1510.1 real, 722.8 MB
[runlim] sample:		1519.9 time, 1520.1 real, 722.8 MB
[runlim] sample:		1529.9 time, 1530.1 real, 743.0 MB
[runlim] sample:		1539.9 time, 1540.1 real, 743.0 MB
[runlim] sample:		1549.9 time, 1550.1 real, 714.3 MB
[runlim] sample:		1559.9 time, 1560.1 real, 714.3 MB
[runlim] sample:		1569.9 time, 1570.1 real, 714.3 MB
[runlim] sample:		1579.9 time, 1580.1 real, 739.0 MB
[runlim] sample:		1589.9 time, 1590.1 real, 739.0 MB
[runlim] sample:		1599.9 time, 1600.1 real, 882.9 MB
[runlim] sample:		1609.9 time, 1610.1 real, 750.0 MB
[runlim] sample:		1619.9 time, 1620.1 real, 750.0 MB
[runlim] sample:		1629.9 time, 1630.1 real, 741.1 MB
[runlim] sample:		1639.9 time, 1640.1 real, 767.2 MB
[runlim] sample:		1649.9 time, 1650.1 real, 767.2 MB
[runlim] sample:		1659.9 time, 1660.1 real, 739.5 MB
[runlim] sample:		1669.9 time, 1670.1 real, 787.1 MB
[runlim] sample:		1679.9 time, 1680.1 real, 745.3 MB
[runlim] sample:		1689.9 time, 1690.1 real, 745.3 MB
[runlim] sample:		1699.9 time, 1700.1 real, 684.2 MB
[runlim] sample:		1709.9 time, 1710.1 real, 702.2 MB
[runlim] sample:		1719.9 time, 1720.1 real, 702.2 MB
[runlim] sample:		1729.9 time, 1730.1 real, 720.7 MB
[runlim] sample:		1739.9 time, 1740.1 real, 720.7 MB
[runlim] sample:		1749.9 time, 1750.1 real, 720.7 MB
[runlim] sample:		1759.9 time, 1760.1 real, 720.7 MB
[runlim] sample:		1769.9 time, 1770.1 real, 859.8 MB
[runlim] sample:		1779.9 time, 1780.1 real, 859.8 MB
[runlim] sample:		1789.9 time, 1790.1 real, 859.8 MB
[runlim] sample:		1799.9 time, 1800.1 real, 859.8 MB
c Signal interruption.
[runlim] end:			Fri Mar  7 19:18:07 2025
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		0
[runlim] real:			1800.09 seconds
[runlim] time:			1799.90 seconds
[runlim] space:			1001.0 MB
[runlim] samples:		18000
