[runlim] version:		1.10
[runlim] time limit:		1800 seconds
[runlim] real time limit:	1800 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/abw_enc
[runlim] argv[1]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/BenchmarkSets/Benchmarks_Standard/P-can__445.mtx.rnd
[runlim] argv[2]:		--ladder
[runlim] argv[3]:		-symmetry-break
[runlim] argv[4]:		h
[runlim] argv[5]:		-set-lb
[runlim] argv[6]:		90
[runlim] argv[7]:		-set-ub
[runlim] argv[8]:		90
[runlim] start:			Mon Feb 24 11:34:11 2025
[runlim] main pid:		9341
[runlim] log captured:
c LadderEncoder 1.0.
c Symetry breaking in the highest degree node.
c LB is predefined as 90.
c UB is predefined as 90.
c Solving strategy: from LB to UB.
c LB-w = 78 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 120 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c LB 78 is overwritten with 90.
c UB 120 is overwritten with 90.
c Antibandwidth problem with w = 90 ( P-can__445.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a Ladder encoder with n = 445.
c Encoding starts with w = 90:
c	Encode symmetry breaking with option: h.
c	Labels and Vertices aux var: 36490
c	Labels and Vertices constraints:  454345
c	Obj k aux var: 313280
c	Obj k constraints: 3671269
c	Obj k glue staircase constraints: 2374984
c	Encoding duration: 1s
c	Number of clauses: 4125836
c	Number of irredundant clauses: 4124437
c	Number of variables: 547795
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.0 real, 685.4 MB
[runlim] sample:		1179.9 time, 1180.0 real, 1395.3 MB
[runlim] sample:		1189.9 time, 1190.0 real, 1395.3 MB
[runlim] sample:		1199.9 time, 1200.0 real, 1395.3 MB
[runlim] sample:		1209.9 time, 1210.0 real, 1395.3 MB
[runlim] sample:		1219.9 time, 1220.0 real, 1395.3 MB
[runlim] sample:		1229.9 time, 1230.0 real, 1395.3 MB
[runlim] sample:		1239.9 time, 1240.0 real, 1737.4 MB
[runlim] sample:		1249.9 time, 1250.0 real, 1303.4 MB
[runlim] sample:		1259.9 time, 1260.0 real, 1303.4 MB
[runlim] sample:		1269.9 time, 1270.0 real, 1303.4 MB
[runlim] sample:		1279.9 time, 1280.0 real, 1521.9 MB
[runlim] sample:		1289.9 time, 1290.0 real, 1521.9 MB
[runlim] sample:		1299.9 time, 1300.0 real, 1521.9 MB
[runlim] sample:		1309.9 time, 1310.0 real, 1521.9 MB
[runlim] sample:		1319.9 time, 1320.0 real, 1587.5 MB
[runlim] sample:		1329.9 time, 1330.0 real, 1587.5 MB
[runlim] sample:		1339.9 time, 1340.0 real, 1373.3 MB
[runlim] sample:		1349.9 time, 1350.0 real, 1373.3 MB
[runlim] sample:		1359.9 time, 1360.0 real, 1356.5 MB
[runlim] sample:		1369.9 time, 1370.0 real, 1356.5 MB
[runlim] sample:		1379.9 time, 1380.0 real, 1561.1 MB
[runlim] sample:		1389.9 time, 1390.0 real, 1561.1 MB
[runlim] sample:		1399.9 time, 1400.0 real, 1561.1 MB
[runlim] sample:		1409.9 time, 1410.0 real, 1561.1 MB
[runlim] sample:		1419.9 time, 1420.0 real, 1578.1 MB
[runlim] sample:		1429.9 time, 1430.0 real, 1578.1 MB
[runlim] sample:		1439.9 time, 1440.0 real, 1578.1 MB
[runlim] sample:		1449.9 time, 1450.0 real, 1519.8 MB
[runlim] sample:		1459.9 time, 1460.0 real, 1519.8 MB
[runlim] sample:		1469.9 time, 1470.0 real, 1519.8 MB
[runlim] sample:		1479.9 time, 1480.0 real, 1519.8 MB
[runlim] sample:		1489.9 time, 1490.0 real, 1555.9 MB
[runlim] sample:		1499.8 time, 1500.0 real, 2093.5 MB
[runlim] sample:		1509.8 time, 1510.0 real, 2093.5 MB
[runlim] sample:		1519.8 time, 1520.0 real, 2093.5 MB
[runlim] sample:		1529.8 time, 1530.0 real, 2094.0 MB
[runlim] sample:		1539.8 time, 1540.0 real, 2094.0 MB
[runlim] sample:		1549.8 time, 1550.0 real, 2094.0 MB
[runlim] sample:		1559.9 time, 1560.0 real, 2252.5 MB
[runlim] sample:		1569.9 time, 1570.0 real, 2376.6 MB
[runlim] sample:		1579.8 time, 1580.0 real, 2694.8 MB
[runlim] sample:		1589.8 time, 1590.0 real, 2694.8 MB
[runlim] sample:		1599.8 time, 1600.0 real, 1791.4 MB
[runlim] sample:		1609.8 time, 1610.0 real, 1791.4 MB
[runlim] sample:		1619.8 time, 1620.0 real, 1791.4 MB
[runlim] sample:		1629.8 time, 1630.0 real, 1791.4 MB
[runlim] sample:		1639.8 time, 1640.0 real, 2049.3 MB
[runlim] sample:		1649.8 time, 1650.0 real, 1679.7 MB
[runlim] sample:		1659.8 time, 1660.0 real, 1680.6 MB
[runlim] sample:		1669.8 time, 1670.0 real, 1680.6 MB
[runlim] sample:		1679.8 time, 1680.0 real, 1680.6 MB
[runlim] sample:		1689.8 time, 1690.0 real, 1680.6 MB
[runlim] sample:		1699.8 time, 1700.0 real, 1680.6 MB
[runlim] sample:		1709.8 time, 1710.0 real, 1680.6 MB
[runlim] sample:		1719.8 time, 1720.0 real, 2103.1 MB
[runlim] sample:		1729.8 time, 1730.0 real, 2103.1 MB
[runlim] sample:		1739.8 time, 1740.0 real, 2103.1 MB
[runlim] sample:		1749.8 time, 1750.0 real, 2103.1 MB
[runlim] sample:		1759.8 time, 1760.0 real, 2103.1 MB
[runlim] sample:		1769.8 time, 1770.0 real, 2103.1 MB
[runlim] sample:		1779.8 time, 1780.0 real, 2103.1 MB
[runlim] sample:		1789.8 time, 1790.0 real, 2478.8 MB
[runlim] sample:		1799.8 time, 1800.0 real, 2478.8 MB
c Signal interruption.
[runlim] end:			Mon Feb 24 12:04:11 2025
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		0
[runlim] real:			1800.09 seconds
[runlim] time:			1799.84 seconds
[runlim] space:			3575.1 MB
[runlim] samples:		18000
