[runlim] version:		1.10
[runlim] time limit:		1800 seconds
[runlim] real time limit:	1800 seconds
[runlim] space limit:		30000 MB
[runlim] argv[0]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/abw_enc
[runlim] argv[1]:		/home/truongxuanhieu/anti-bandwidth-scl-extend/build/BenchmarkSets/Benchmarks_Standard/P-can__445.mtx.rnd
[runlim] argv[2]:		--ladder
[runlim] argv[3]:		-symmetry-break
[runlim] argv[4]:		h
[runlim] argv[5]:		-set-lb
[runlim] argv[6]:		97
[runlim] argv[7]:		-set-ub
[runlim] argv[8]:		97
[runlim] start:			Sat Mar  8 04:01:04 2025
[runlim] main pid:		38589
[runlim] log captured:
c LadderEncoder 1.0.
c Symetry breaking in the highest degree node.
c LB is predefined as 97.
c UB is predefined as 97.
c Solving strategy: from LB to UB.
c LB-w = 78 (LB in Sinnl - A note on computational approaches for the antibandwidth problem).
c UB-w = 120 (UB in Sinnl - A note on computational approaches for the antibandwidth problem).
c LB 78 is overwritten with 97.
c UB 120 is overwritten with 97.
c Antibandwidth problem with w = 97 ( P-can__445.mtx.rnd ):
c Initializing CaDiCaL (version 1.2.1).
c	Configuring CaDiCaL as --sat (1).
c Initializing a Ladder encoder with n = 445.
c Encoding starts with w = 97:
c	Encode symmetry breaking with option: h.
c	Labels and Vertices aux var: 36490
c	Labels and Vertices constraints:  454345
c	Obj k aux var: 322625
c	Obj k constraints: 3649093
c	Obj k glue staircase constraints: 2327888
c	Encoding duration: 1s
c	Number of clauses: 4103660
c	Number of irredundant clauses: 4102233
c	Number of variables: 557140
c SAT Solving starts:
[runlim] sample:		10.0 time, 10.3 real, 682.7 MB
[runlim] sample:		799.9 time, 800.3 real, 995.6 MB
[runlim] sample:		809.9 time, 810.3 real, 995.6 MB
[runlim] sample:		819.9 time, 820.3 real, 995.6 MB
[runlim] sample:		829.9 time, 830.3 real, 1326.7 MB
[runlim] sample:		839.9 time, 840.3 real, 1172.9 MB
[runlim] sample:		849.9 time, 850.3 real, 1172.9 MB
[runlim] sample:		859.9 time, 860.3 real, 1315.8 MB
[runlim] sample:		869.9 time, 870.3 real, 1484.6 MB
[runlim] sample:		879.9 time, 880.3 real, 1642.0 MB
[runlim] sample:		889.9 time, 890.3 real, 1642.0 MB
[runlim] sample:		899.9 time, 900.3 real, 1672.3 MB
[runlim] sample:		909.9 time, 910.3 real, 1886.3 MB
[runlim] sample:		919.9 time, 920.3 real, 2027.8 MB
[runlim] sample:		929.9 time, 930.3 real, 1913.0 MB
[runlim] sample:		939.9 time, 940.3 real, 1702.6 MB
[runlim] sample:		949.9 time, 950.3 real, 1702.6 MB
[runlim] sample:		959.9 time, 960.3 real, 1702.6 MB
[runlim] sample:		969.9 time, 970.3 real, 1797.7 MB
[runlim] sample:		979.9 time, 980.3 real, 1933.4 MB
[runlim] sample:		989.9 time, 990.3 real, 1933.7 MB
[runlim] sample:		999.9 time, 1000.3 real, 1933.9 MB
[runlim] sample:		1009.9 time, 1010.3 real, 1939.2 MB
[runlim] sample:		1019.9 time, 1020.3 real, 1975.3 MB
[runlim] sample:		1029.9 time, 1030.3 real, 1932.6 MB
[runlim] sample:		1039.9 time, 1040.3 real, 1932.6 MB
[runlim] sample:		1049.9 time, 1050.3 real, 1932.9 MB
[runlim] sample:		1059.9 time, 1060.3 real, 1936.2 MB
[runlim] sample:		1069.9 time, 1070.3 real, 2489.4 MB
[runlim] sample:		1079.9 time, 1080.3 real, 1612.9 MB
[runlim] sample:		1089.9 time, 1090.3 real, 1612.9 MB
[runlim] sample:		1099.9 time, 1100.3 real, 1612.9 MB
[runlim] sample:		1109.9 time, 1110.3 real, 1736.8 MB
[runlim] sample:		1119.9 time, 1120.3 real, 1224.3 MB
[runlim] sample:		1129.9 time, 1130.3 real, 1224.3 MB
[runlim] sample:		1139.9 time, 1140.3 real, 1224.3 MB
[runlim] sample:		1149.9 time, 1150.3 real, 1224.3 MB
[runlim] sample:		1159.9 time, 1160.3 real, 1414.6 MB
[runlim] sample:		1169.9 time, 1170.3 real, 2128.9 MB
[runlim] sample:		1179.9 time, 1180.3 real, 2128.9 MB
[runlim] sample:		1189.9 time, 1190.3 real, 2128.9 MB
[runlim] sample:		1199.9 time, 1200.3 real, 2129.2 MB
[runlim] sample:		1209.9 time, 1210.3 real, 2163.8 MB
[runlim] sample:		1219.9 time, 1220.3 real, 2164.0 MB
[runlim] sample:		1229.9 time, 1230.3 real, 2320.2 MB
[runlim] sample:		1239.9 time, 1240.3 real, 2692.3 MB
[runlim] sample:		1249.9 time, 1250.3 real, 2692.3 MB
[runlim] sample:		1259.9 time, 1260.3 real, 2692.5 MB
[runlim] sample:		1269.9 time, 1270.3 real, 2692.5 MB
[runlim] sample:		1279.9 time, 1280.3 real, 2692.5 MB
[runlim] sample:		1289.9 time, 1290.3 real, 2693.1 MB
[runlim] sample:		1299.9 time, 1300.3 real, 2693.6 MB
[runlim] sample:		1309.9 time, 1310.3 real, 2641.5 MB
[runlim] sample:		1319.9 time, 1320.3 real, 2641.5 MB
[runlim] sample:		1329.9 time, 1330.3 real, 2641.5 MB
[runlim] sample:		1339.9 time, 1340.3 real, 2641.5 MB
[runlim] sample:		1349.9 time, 1350.3 real, 1910.5 MB
[runlim] sample:		1359.9 time, 1360.3 real, 1910.5 MB
[runlim] sample:		1369.8 time, 1370.3 real, 1910.5 MB
[runlim] sample:		1379.9 time, 1380.3 real, 1910.5 MB
[runlim] sample:		1389.9 time, 1390.3 real, 1910.5 MB
[runlim] sample:		1399.9 time, 1400.3 real, 1867.8 MB
[runlim] sample:		1409.9 time, 1410.3 real, 1867.8 MB
[runlim] sample:		1419.9 time, 1420.3 real, 1867.8 MB
[runlim] sample:		1429.9 time, 1430.3 real, 1867.8 MB
[runlim] sample:		1439.9 time, 1440.3 real, 1867.8 MB
[runlim] sample:		1449.9 time, 1450.3 real, 2047.0 MB
[runlim] sample:		1459.9 time, 1460.3 real, 2438.5 MB
[runlim] sample:		1469.9 time, 1470.3 real, 2438.5 MB
[runlim] sample:		1479.9 time, 1480.3 real, 2438.5 MB
[runlim] sample:		1489.9 time, 1490.3 real, 2438.5 MB
[runlim] sample:		1499.8 time, 1500.3 real, 2438.5 MB
[runlim] sample:		1509.8 time, 1510.3 real, 3504.3 MB
[runlim] sample:		1519.8 time, 1520.3 real, 2436.0 MB
[runlim] sample:		1529.8 time, 1530.3 real, 2045.6 MB
[runlim] sample:		1539.8 time, 1540.3 real, 2045.6 MB
[runlim] sample:		1549.8 time, 1550.3 real, 2045.6 MB
[runlim] sample:		1559.8 time, 1560.3 real, 2045.6 MB
[runlim] sample:		1569.8 time, 1570.3 real, 2045.6 MB
[runlim] sample:		1579.8 time, 1580.3 real, 2250.4 MB
[runlim] sample:		1589.8 time, 1590.3 real, 2250.4 MB
[runlim] sample:		1599.8 time, 1600.3 real, 2250.4 MB
[runlim] sample:		1609.8 time, 1610.3 real, 2250.4 MB
[runlim] sample:		1619.8 time, 1620.3 real, 2250.4 MB
[runlim] sample:		1629.8 time, 1630.3 real, 2250.4 MB
[runlim] sample:		1639.8 time, 1640.3 real, 2265.1 MB
[runlim] sample:		1649.8 time, 1650.3 real, 2457.2 MB
[runlim] sample:		1659.8 time, 1660.3 real, 2864.0 MB
[runlim] sample:		1669.8 time, 1670.3 real, 2864.0 MB
[runlim] sample:		1679.8 time, 1680.3 real, 2864.0 MB
[runlim] sample:		1689.8 time, 1690.3 real, 2864.0 MB
[runlim] sample:		1699.8 time, 1700.3 real, 2864.0 MB
[runlim] sample:		1709.8 time, 1710.3 real, 2864.0 MB
[runlim] sample:		1719.8 time, 1720.3 real, 2864.0 MB
[runlim] sample:		1729.8 time, 1730.3 real, 2864.2 MB
[runlim] sample:		1739.8 time, 1740.3 real, 2891.9 MB
[runlim] sample:		1749.8 time, 1750.3 real, 2790.9 MB
[runlim] sample:		1759.8 time, 1760.3 real, 2634.7 MB
[runlim] sample:		1769.8 time, 1770.3 real, 2634.7 MB
[runlim] sample:		1779.8 time, 1780.3 real, 2634.7 MB
[runlim] sample:		1789.8 time, 1790.3 real, 2634.7 MB
c Signal interruption.
[runlim] end:			Sat Mar  8 04:31:04 2025
[runlim] status:		out of time
[runlim] result:		2
[runlim] children:		0
[runlim] real:			1800.13 seconds
[runlim] time:			1799.64 seconds
[runlim] space:			4144.9 MB
[runlim] samples:		17998
